Name,Image,Link
Gitter,https://img.stackshare.io/service/715/1uZZ-5YI.png,https://gitter.im
Talend,https://img.stackshare.io/service/5299/default_054407c8b57eece3f06e710c93687b8806325d12.jpg,https://www.talend.com
Amazon LightSail,https://img.stackshare.io/service/6094/amazon-lightsail.png,https://amazonlightsail.com
Customer.io,https://img.stackshare.io/service/255/default_7e7652420b967596404669b6f85fae400cabe60b.png,http://customer.io
Linear,https://img.stackshare.io/service/12513/MF6whgy1_400x400.png,https://linear.app
TestCafe,https://img.stackshare.io/service/7532/W2FwS-Ry_400x400.jpg,https://devexpress.github.io/testcafe
Paw,https://img.stackshare.io/service/2032/YApveawR.png,https://paw.cloud
Common Lisp,https://img.stackshare.io/service/1211/default_a57767c64f791d191bf835a28c88885a7e593748.png,http://common-lisp.net
Hubot,https://img.stackshare.io/service/1519/default_1c0aeb79ae252c37ecb2d079b5ffa8d90d64fb28.png,https://hubot.github.com
GoCD,https://img.stackshare.io/service/2349/Z5QiBr7k_400x400.jpg,http://www.gocd.org
TensorFlow.js,https://img.stackshare.io/service/8762/q8sc1KuZ_400x400.jpg,https://js.tensorflow.org
Lucidchart,https://img.stackshare.io/service/4223/lucidchart-06-535x535.png,https://www.lucidchart.com
CockroachDB,https://img.stackshare.io/service/7260/default_e971350de38efca4ebed24e8682c82703629a4e3.png,https://www.cockroachlabs.com
Bootsnap,https://img.stackshare.io/no-img-open-source.png,https://github.com/shopify/bootsnap
ent,https://img.stackshare.io/service/21146/default_3b393819f74c4cb10f98fa9e683fa28cf6cc85f5.png,https://entgo.io
Google Cloud Run,https://img.stackshare.io/service/10762/google-cloud-run-logo.png,https://cloud.google.com/run
Discourse,https://img.stackshare.io/service/591/6c9a2cd7bb2efcb4c53d32900e52c8ac.png,http://www.discourse.org
OCaml,https://img.stackshare.io/service/2854/ocaml.jpg,http://ocaml.org
boot2docker,https://img.stackshare.io/service/773/6394678.png,http://boot2docker.github.io
OneDrive,https://img.stackshare.io/service/1814/X4ZS9emh_400x400.png,https://onedrive.live.com
CoreOS,https://img.stackshare.io/service/1608/92f941aa760503ef8552a9fbc77ef9b6.png,https://coreos.com
Rundeck,https://img.stackshare.io/service/1865/y1xV4CZ5_400x400.jpg,https://www.rundeck.com
WP Rocket,,https://wp-rocket.me
XenForo,https://img.stackshare.io/service/6119/xf_400x400.png,http://xenforo.com
Zsh (Z shell),https://img.stackshare.io/no-img-open-source.png,https://www.zsh.org
reselect,https://img.stackshare.io/service/7757/13142323.png,https://github.com/reactjs/reselect
Hystrix,https://img.stackshare.io/service/1758/cde558e9b4a1f07ff99f90d637c38388.png,https://github.com/Netflix/Hystrix
Google Workspace,https://img.stackshare.io/service/21740/default_1a035292a70299ebcf56b81ffe56137b4b5504e1.png,https://workspace.google.com
Zend Framework,https://img.stackshare.io/service/1198/zend-logo.png,http://framework.zend.com
Apache Beam,https://img.stackshare.io/service/5286/FILKflMC_400x400.png,http://beam.incubator.apache.org
Nightwatchjs,https://img.stackshare.io/service/4125/Ihf7jKaE.png,http://nightwatchjs.org
Doctrine 2,https://img.stackshare.io/service/1232/_BKTHxZk.png,http://www.doctrine-project.org
vscode.dev,https://img.stackshare.io/service/40117/default_968e51f3ce9ca027ec65968f82242f7e4fd0b3ea.jpg,https://vscode.dev
Help Scout,https://img.stackshare.io/service/267/default_251e3f50802b29c4b3ecded4242f401a81eb17d5.png,https://www.helpscout.net
SpaCy,https://img.stackshare.io/service/7312/7-7zis8f_400x400.png,https://spacy.io
SendBird,https://img.stackshare.io/service/4275/default_4b87a52d967f3efbab0e4269ecf9f5c7921cabfd.png,https://sendbird.com
Delphi,https://img.stackshare.io/service/1962/vTc087pa_400x400.jpg,http://www.embarcadero.com/products/delphi
Nexmo,https://img.stackshare.io/service/318/-eqwAwiC.png,https://www.nexmo.com
Logentries,https://img.stackshare.io/service/200/mNYt_Nwl.png,https://logentries.com
SonarLint,https://img.stackshare.io/service/9289/tshDtvTW_400x400.png,https://www.sonarlint.org
Mac OS X,https://img.stackshare.io/service/4369/iEqpsbUA_400x400.png,https://www.apple.com/lae/macos/mojave
Cloud Foundry,https://img.stackshare.io/service/893/VJI_bxtd_200x200.jpg,http://cloudfoundry.org
ReSharper,https://img.stackshare.io/service/1831/lni0by_I_400x400.png,https://www.jetbrains.com/resharper
k6,https://img.stackshare.io/service/7146/k6.jpeg,https://k6.io
IBM DB2,https://img.stackshare.io/service/1029/preview.jpeg,https://www.ibm.com/analytics/db2
Google Cloud Bigtable,https://img.stackshare.io/service/2977/Cloud-Bigtable.png,https://cloud.google.com/bigtable
bitwarden,https://img.stackshare.io/service/5853/Wkb7Syl9_400x400.jpg,https://bitwarden.com
PrimeNg,https://img.stackshare.io/service/6878/25-uf-bj_400x400.jpg,https://www.primefaces.org/primeng
Tumblr,https://img.stackshare.io/service/252/default_d1a9675611f2f796799e053201f5e9630e3a6548.jpg,https://www.tumblr.com
Thymeleaf,https://img.stackshare.io/service/2670/1ll27Cbc_400x400.jpg,http://www.thymeleaf.org
Calendly,https://img.stackshare.io/service/1310/UljSkwcI.png,https://calendly.com
JHipster,https://img.stackshare.io/service/5353/jb8Xhawb_400x400.jpg,https://jhipster.github.io
Cloud DB for Mysql,https://img.stackshare.io/service/21275/default_078eb0ae2b56280a937ed073a3ba4332291f9ba8.png,https://www.ncloud.com/product/database/cloudDbMysql
Make,https://img.stackshare.io/service/3582/heckert_gnu.small.png,https://www.gnu.org/software/make
Render,https://img.stackshare.io/service/11319/tmYAm4ow_400x400.jpg,https://render.com
Locust,https://img.stackshare.io/service/3301/locust-logo-orignal.png,http://locust.io
JavaScript,https://img.stackshare.io/service/1209/javascript.jpeg,https://developer.mozilla.org/en-US/docs/Web/JavaScript
GitHub,https://img.stackshare.io/service/27/default_869c34d29acc794d60ecdd5d2b5bfc042a80a4ec.jpg,https://github.com
Git,https://img.stackshare.io/service/1046/git.png,http://git-scm.com
Python,https://img.stackshare.io/service/993/pUBY5pVj.png,https://www.python.org
Node.js,https://img.stackshare.io/service/1011/n1JRsFeB_400x400.png,https://nodejs.org/ko
Visual Studio Code,https://img.stackshare.io/service/4202/Visual_Studio_Code_logo.png,https://code.visualstudio.com
Docker,https://img.stackshare.io/service/586/n4u37v9t_400x400.png,https://www.docker.com
React,https://img.stackshare.io/service/1020/OYIaJ1KK.png,https://reactjs.org
HTML5,https://img.stackshare.io/service/2538/kEpgHiC9.png,http://www.w3.org/TR/html5
jQuery,https://img.stackshare.io/service/1021/lxEKmMnB_400x400.jpg,http://jquery.com
Java,https://img.stackshare.io/service/995/K85ZWV2F.png,https://www.java.com
MySQL,https://img.stackshare.io/service/1025/logo-mysql-170x170.png,http://www.mysql.com
PHP,https://img.stackshare.io/service/991/hwUcGZ41_400x400.jpg,http://www.php.net
npm,https://img.stackshare.io/service/1120/lejvzrnlpb308aftn31u.png,https://www.npmjs.com
Slack,https://img.stackshare.io/service/675/RNiSRYOF_400x400.jpg,https://slack.com
Gmail,https://img.stackshare.io/service/3167/default_2d280843054d533c0a56c573c2e47e2cc1105a88.jpg,https://mail.google.com
PostgreSQL,https://img.stackshare.io/service/1028/ASOhU5xJ.png,http://www.postgresql.org
TypeScript,https://img.stackshare.io/service/1612/bynNY5dJ.jpg,http://www.typescriptlang.org
Google Analytics,https://img.stackshare.io/service/64/cU74ahCn_400x400.jpg,http://www.google.com/analytics
MongoDB,https://img.stackshare.io/service/1030/leaf-360x360.png,http://www.mongodb.com
Postman,https://img.stackshare.io/service/1336/xWMRvm_5_400x400.png,https://www.getpostman.com
NGINX,https://img.stackshare.io/service/1052/YMxUfyWf.png,http://nginx.org
Google Drive,https://img.stackshare.io/service/148/default_fd639832ff07e3b4f80afd816d82ce5e3b666ed2.jpg,https://developers.google.com/drive
CSS 3,https://img.stackshare.io/service/6727/css.png,https://developer.mozilla.org/en-US/docs/Web/CSS/CSS3
WordPress,https://img.stackshare.io/service/250/logo.png,http://wordpress.org
Ubuntu,https://img.stackshare.io/service/3511/cof_orange_hex.jpg,http://www.ubuntu.com
ES6,https://img.stackshare.io/service/4109/16407404782_8b9c57eab3.jpg,http://www.ecma-international.org/ecma-262/6.0
Stack Overflow,https://img.stackshare.io/service/1927/so-icon.png,http://stackoverflow.com
C#,https://img.stackshare.io/service/1015/1200px-C_Sharp_wordmark.svg.png,http://csharp.net
GitLab,https://img.stackshare.io/service/880/lmalkclL.png,https://about.gitlab.com
Kubernetes,https://img.stackshare.io/service/1885/21_d3cvM.png,http://kubernetes.io
Jira,https://img.stackshare.io/service/154/default_53605d3093005bd7853e04a258c0d4746e803e29.jpg,https://www.atlassian.com/software/jira
Redis,https://img.stackshare.io/service/1031/default_cbce472cd134adc6688572f999e9122b9657d4ba.png,http://redis.io
Jenkins,https://img.stackshare.io/service/670/jenkins.png,http://jenkins-ci.org
AngularJS,https://img.stackshare.io/service/1019/square.png,https://angularjs.org
Vue.js,https://img.stackshare.io/service/3837/paeckCWC.png,http://vuejs.org
Visual Studio,https://img.stackshare.io/service/1451/SR2hUhQN.png,http://msdn.microsoft.com/en-us/vstudio/aa718325.aspx
CloudFlare,https://img.stackshare.io/service/15/twitter-profile-400x400.png,http://www.cloudflare.com
Amazon S3,https://img.stackshare.io/service/25/amazon-s3.png,http://aws.amazon.com/s3
Google Fonts,https://img.stackshare.io/service/2652/default_807a8795f01fb7baf530cbd7909552eb9d14094a.jpg,https://fonts.google.com
Apache HTTP Server,https://img.stackshare.io/service/1051/default_9e444e0d6cc9f4f55f1b86979900673af4de46aa.png,https://httpd.apache.org
Amazon EC2,https://img.stackshare.io/service/18/amazon-ec2.png,http://aws.amazon.com/ec2
IntelliJ IDEA,https://img.stackshare.io/service/1453/icon_IntelliJIDEA.png,http://www.jetbrains.com/idea
Trello,https://img.stackshare.io/service/109/-CvHThPk_400x400.jpg,https://trello.com
Sass,https://img.stackshare.io/service/1171/jCR2zNJV.png,http://sass-lang.com
Firebase,https://img.stackshare.io/service/116/cZLxNFZS.jpg,https://firebase.google.com
Bitbucket,https://img.stackshare.io/service/28/35O2KIRX_400x400.jpg,https://bitbucket.org
Webpack,https://img.stackshare.io/service/1682/IMG_4636.PNG,http://webpack.js.org
Django,https://img.stackshare.io/service/994/4aGjtNQv.png,https://www.djangoproject.com
Google Maps,https://img.stackshare.io/service/1652/googlemaps.png,https://developers.google.com/maps
Font Awesome,https://img.stackshare.io/service/3244/1_Mr1Fy00XjPGNf1Kkp_hWtw_2x.png,https://fontawesome.com
Bootstrap,https://img.stackshare.io/service/1101/C9QJ7V3X.png,http://getbootstrap.com
Ruby,https://img.stackshare.io/service/989/ruby.png,https://www.ruby-lang.org
Google Tag Manager,https://img.stackshare.io/service/2107/googleTagManager.png,https://www.google.com/analytics/tag-manager
React Native,https://img.stackshare.io/service/2699/KoK6gHzp.jpg,http://facebook.github.io
Elasticsearch,https://img.stackshare.io/service/841/Image_2019-05-20_at_4.58.04_PM.png,https://www.elastic.co/products/elasticsearch
GraphQL,https://img.stackshare.io/service/3820/12972006.png,http://graphql.org
Sublime Text,https://img.stackshare.io/service/642/default_e4b167a79203cda8d1d1498b9bad4d531aae0dab.jpg,http://www.sublimetext.com
ExpressJS,https://img.stackshare.io/service/1163/hashtag.png,http://expressjs.com
Shell,https://img.stackshare.io/service/4631/default_c2062d40130562bdc836c13dbca02d318205a962.png,https://en.wikipedia.org/wiki/Shell_script
VirtualBox,https://img.stackshare.io/service/774/vbox_94px.png,https://www.virtualbox.org
Redux,https://img.stackshare.io/service/4074/13142323.png,https://redux.js.org
ESLint,https://img.stackshare.io/service/3337/Q4L7Jncy.jpg,http://eslint.org
jQuery UI,https://img.stackshare.io/service/1022/jqueryui_avatar_96.png,http://jqueryui.com
PyCharm,https://img.stackshare.io/service/1644/logo.png,https://www.jetbrains.com/pycharm
Vim,https://img.stackshare.io/service/644/vim_logo.png,http://www.vim.org
Spring Boot,https://img.stackshare.io/service/2927/nPzvMuo2_400x400.png,https://spring.io/projects/spring-boot
Heroku,https://img.stackshare.io/service/133/3wgIDj3j.png,https://www.heroku.com
Yarn,https://img.stackshare.io/service/5848/44mC-kJ3.jpg,https://yarnpkg.com
Google AdSense,https://img.stackshare.io/service/5137/xvWejEyc_400x400.jpg,https://www.google.com/adsense/start
ASP.NET Core,https://img.stackshare.io/service/11331/asp.net-core.png,https://dotnet.microsoft.com/ko-kr/apps/aspnet
GitLab CI,https://img.stackshare.io/service/5545/9pAwHBR0.jpg,https://docs.gitlab.com/ci/
Serverless,https://img.stackshare.io/service/5095/serverless-logo.png,https://www.serverless.com/
Storybook,https://img.stackshare.io/service/9240/sOct-Txm_400x400.png,https://storybook.js.org/
Matomo,https://img.stackshare.io/service/8914/n0MGIAF6_400x400.jpg,https://matomo.org/
Amazon EKS,https://img.stackshare.io/service/7991/amazon-eks.png,https://aws.amazon.com/eks
Ghost,https://img.stackshare.io/service/1228/XRKixLnT_400x400.png,https://ghost.org
Anaconda,https://img.stackshare.io/service/4168/default_e178e145a73f964f6c6b903800bc0a1152f4be27.jpg,https://www.anaconda.com
Bazel,https://img.stackshare.io/service/2697/default_85ab1999fe6310acaeece180990057d2e9ebfb3a.jpg,http://bazel.io
Dash,https://img.stackshare.io/service/2405/HB_dh5cX.png,http://kapeli.com/dash
Laravel Forge,https://img.stackshare.io/service/1727/maxresdefault.jpg,https://forge.laravel.com
OmniAuth,https://img.stackshare.io/service/1433/omniauth.png,https://github.com/intridea/omniauth
TinyMCE,https://img.stackshare.io/service/3655/eVcDQYNK_400x400.png,https://www.tiny.cloud
Chakra UI,https://img.stackshare.io/service/12421/rzylUjaf_400x400.jpg,https://chakra-ui.com
Scrapy,https://img.stackshare.io/service/3116/LJ_Gsz28_400x400.png,http://scrapy.org
Nextcloud,https://img.stackshare.io/service/7679/DMp2TQox_400x400.jpg,https://nextcloud.com
MyBatis,https://img.stackshare.io/service/5582/1483254.png,http://www.mybatis.org/mybatis-3
Docker Hub,https://img.stackshare.io/service/3613/3SqWkwQA_400x400.png,https://hub.docker.com
Zoho CRM,https://img.stackshare.io/service/32/default_2269dfed6d7288c1340da7cb5390f2fe39c8b129.jpg,http://www.zoho.com/crm
Micronaut Framework,https://img.stackshare.io/service/10065/YY4et2-e_400x400.jpg,http://micronaut.io
Apache Storm,https://img.stackshare.io/service/1595/WC8j4Gr3.png,https://storm.apache.org
Aerospike,https://img.stackshare.io/service/2123/KhRG5ia4_400x400.jpg,http://www.aerospike.com
FeathersJS,https://img.stackshare.io/service/3448/5321853.png,http://feathersjs.com
Testrail,https://img.stackshare.io/service/2724/rDzk-i_U_400x400.jpg,http://testrail.com
Gogs,https://img.stackshare.io/service/1365/ZSXhTUMn_400x400.jpg,http://gogs.io
Google Search Console,https://img.stackshare.io/service/4638/9zYKnHeo_400x400.png,https://search.google.com/search-console/about
ActionScript,https://img.stackshare.io/service/2329/8ei_UuLc_400x400.png,http://www.adobe.com/devnet/actionscript.html
Apache Traffic Server,https://img.stackshare.io/service/6131/d2e0cf243d2a576d95fd70b82ddc79dc_400x400.png,http://trafficserver.apache.org
Recharts,https://img.stackshare.io/service/5608/13690587.png,http://recharts.org
SumoMe,https://img.stackshare.io/service/2933/B2Mmrgli_normal.png,https://sumome.com
Jenkins X,https://img.stackshare.io/service/8884/5Lk6ASPJ_400x400.jpg,http://jenkins-x.io
react-testing-library,https://img.stackshare.io/service/9787/49996085.png,https://testing-library.com/docs/react-testing-library/intro
Microsoft Outlook,https://img.stackshare.io/service/12688/0gjKiHmL_400x400.png,https://outlook.live.com/owa
NSQ,https://img.stackshare.io/service/1653/nsq_blue.png,http://nsq.io
reactstrap,https://img.stackshare.io/service/8935/0Xm63ShM_400x400__1_.jpg,https://reactstrap.github.io
Apache Zeppelin,https://img.stackshare.io/service/3659/NukVX4E1_400x400.png,https://zeppelin.incubator.apache.org
scikit-image,https://img.stackshare.io/service/1294/897180.png,http://scikit-image.org
Lighthouse,https://img.stackshare.io/service/183/lighthouse_fluid_icon.png,http://lighthouseapp.com
Android Room,https://img.stackshare.io/service/9379/default_1260099b6d4bb9f2e689ef62460fa4655cc59c10.png,https://developer.android.com/training/data-storage/room
Mercurial,https://img.stackshare.io/service/1047/mercurial.png,https://www.mercurial-scm.org
Sitefinity,https://img.stackshare.io/service/9241/6CROdlcw_400x400.jpg,https://www.sitefinity.com
Box,https://img.stackshare.io/service/147/SQlVGGlz.png,http://developers.box.com
Sanity,https://img.stackshare.io/service/7890/default_d27dfdf7a8694b3065e33c299df346a99299f4d2.png,https://www.sanity.io/
Normalize.css,https://img.stackshare.io/service/6361/default_8c8faac34fdcb5b696503f5166b5232ad0adcf6e.png,https://necolas.github.io/normalize.css
OpenVPN,https://ucarecdn.com/01a270e0-e967-40df-b725-62598712622a/,https://openvpn.net
Google,https://img.stackshare.io/service/48358/default_17895c6c1829dfffaac0f05c4ce93f1ec80281d2.jpg,https://www.google.com
GNU sed,https://img.stackshare.io/service/3635/default_6369b655647204026aee2fa41eaa721d27a30528.png,https://www.gnu.org/software/sed
Vaadin,https://img.stackshare.io/service/2971/UuHV6j99_400x400.jpg,http://vaadin.com
Salesforce Marketing Cloud,https://img.stackshare.io/service/8520/mVUDo78h_400x400.jpg,https://www.salesforce.com/fr/products/marketing-cloud/overview
Torch,https://img.stackshare.io/service/4475/hpYQzO_U_400x400.png,http://torch.ch
Sumo Logic,https://img.stackshare.io/service/370/default_e067d8482359b704f1577f7712967ff5218c784d.png,https://www.sumologic.com
Ktor,https://img.stackshare.io/service/11590/ktor.png,https://ktor.io 
ARM Cortex-M,,https://elec4.co.kr/contents/article_detail?article_idx=17179
ARM Cortex-A,,https://www.arm.com/products/silicon-ip-cpu/cortex-a/cortex-a72
STM32,,https://www.st.com/ko/stm32/stm32.html
AVR / PIC,,replace_here
RISC-V,,https://riscv.org/
Nordic nRF,,https://www.nordicsemi.com/Products/Development-tools/nRF-Connect-for-Desktop
FPGA,,replace_here
FreeRTOS,,replace_here
Zephyr,,replace_here
Yocto Project,,replace_here
Buildroot,,replace_here
QNX / VxWorks,,replace_here
uC/OS (Micrium),,replace_here
Bare-metal,,replace_here
UART,,replace_here
I2C,,https://wikidocs.net/257474
SPI,,https://wikidocs.net/278729
CAN bus,,replace_here
Modbus,,replace_here
EtherCAT,,replace_here
BLE (Bluetooth Low Energy),,replace_here
Zigbee,,replace_here
HAL (Hardware Abstraction Layer),,replace_here
Device Driver,,replace_here
Register Level Programming,,replace_here
GPIO/PWM,,replace_here
ADC/DAC,,replace_here
DMA(Direct Memory Access),,replace_here
Watchdog Timer,,replace_here
Verilog/VHDL,,replace_here
Keil MDK / IAR Workbench,,replace_here
GNU Arm Toolchain (GCC),,replace_here
OpenOCD,,replace_here
J-Link / ST-LINK,,replace_here
Oscilloscope / Logic Analyzer,,replace_here
OTA (Over-The-Air),,replace_here
Edge AI (TinyML),,replace_here
Bootloader,,replace_here
MISRA C,,replace_here
Functional Safety (ISO 26262),,https://www.iso.org/standard/43464.html
Burp Suite,,replace_here
Metasploit,,replace_here
ZAP (OWASP),,replace_here
WAF (Web Application Firewall),,replace_here
SQL Injection / XSS,,replace_here
Wireshark,,https://www.wireshark.org/
Nmap,,replace_here
IDS/IPS,,replace_here
SSH / SFTP / FTP,,replace_here
WireGuard,,https://www.wireguard.com/
Suricata,,https://suricata.io/
Snort,,https://www.snort.org/
OIDC,,replace_here
MFA (Multi-Factor Authentication),,https://aws.amazon.com/ko/what-is/mfa/
RBAC / ABAC,,replace_here
Falco,,replace_here
Trivy,,replace_here
KMS (Key Management Service),,replace_here
Ghidra / IDA Pro,,replace_here
John the Ripper / Hashcat,,replace_here
"SIEM (Splunk, ELK Stack)",,replace_here
Godot,,replace_here
GameMaker,,replace_here
Love2D,,replace_here
MonoGame,,replace_here
Phaser,,replace_here
PixiJS,,replace_here
Babylon.js,,replace_here
PlayCanvas,,replace_here
Haxe,,replace_here
Cocos2d-x,,replace_here
